nm,PVK2_5mM,PVK05mM,lactateD2_5mM,lactateD05mM,FeCl11mM,lactateD10mM,PVK10mM,PVK5.0mM,lactateD5mM,lactateD1mM,lactateD01mM,PVK1mM,PVK01mM
246.0150299,-0.003440595465,-0.0140476143,0.006233157124,-0.008652383462,-0.001150456723,-0.007453669328,-0.01370958891,-0.003711020574,-0.007789030671,0.00999942515,0.007782682776,0.002282800153,0.008537083864
245.0719604,-0.004718465265,-0.001995635917,-0.001947306562,-0.002926509362,-0.01034265477,-0.002525800839,-0.0009207411204,-0.01135299169,-0.01812138222,0,0.01040278934,-0.006774358917,0.005494051613
243.9716034,-0.000721003511,0.003414145904,0.002065316541,-0.00789443031,0.001476460602,-0.002079850761,-0.002858312568,-0.001541664824,-0.002760633593,0.01019086223,-0.0007337208372,0.007870853879,0.00792254135
243.0283356,-0.004834614694,-0.00827606488,-0.001496292301,-0.01201371755,-0.010878684,-0.003033006098,-0.009176001884,-0.01532694139,-0.007840995677,0.00457658805,0.003044180339,0.004338228609,0.009143439122
241.9277649,0.003167388029,-0.0038181243,-0.0104290098,-0.00602074014,-0.01820249297,-0.005202696659,-0.01531081833,-0.004233122338,-0.02352650091,0.00119096681,-0.004776751157,0.004788778257,0.02406114899
240.9843292,0.01093887165,-0.01087167207,0,-0.01301599387,-0.008485486731,-0.01537299994,0.004696427844,0.01650190167,-0.007388189901,0.02113045566,0.0007691775681,-0.0008149541682,0.0052355472
240.040802,0.01705619879,-0.01419763453,-0.007309736218,-0.006792312488,-0.01408936922,-0.01378127653,-0.002803855808,-0.003919592593,-0.00564010255,0.004754771944,0.001896021422,0.01667445898,0.01281984895
238.9399261,-0.009835642762,0.00336479675,-0.003791908501,-0.02589874715,0.00885798689,0.005989041645,-0.008140137419,-0.003872788977,-0.01715309545,-0.01743761636,-0.002127391286,-0.02003703639,0.008396490477
237.9962311,-0.02131167799,-0.003756843274,-0.001964506693,0.01344544441,0.005048208404,-0.02474220842,0.007216425147,-0.007978740148,-0.01226473693,0.01628827862,-0.003689676756,0.005197614431,0.01243809052
237.0524445,0.008357784711,-0.02006397396,-0.005593997426,0,0.01427286025,0.004107310437,-0.003005524632,-0.01995560713,0.01473689731,0.01228606235,0.01297160611,0.01048571616,0.01973752491
235.9512634,0.001107115531,-0.01372978557,0.0005304878578,-0.001062887954,0.007026601583,0.00471862359,0.002172810957,-0.001211357769,0.006179387681,-0.01242736075,0.01691692509,0.01109417062,0.01865503937
235.007309,0.01625391096,-0.01448888052,0.02450558543,-0.00677620247,-0.005372763611,0.002329478739,-0.02069314383,0.01284497976,-0.01386687811,-0.0101312045,0.02863643132,0.01782161556,-0.001234824886
234.0632629,-0.002071347553,0.01818105951,0.00571955042,-0.01204241905,-0.006720980164,-0.003122606315,0.00080523215,-0.005457626656,-0.01643860154,0.01647390798,0.006248607766,0.0121768564,0.01659389958
232.9617767,-0.02049543895,0.01590283029,0.002499763388,-0.02657613344,0.01072174683,0.02216872387,0.000690017594,-0.01126053464,-0.02340770327,0.001969262026,0.006944747176,0.02685843222,-0.01534180064
232.0175629,-0.003388999263,0.007080709562,-0.01976225711,-0.009958453476,-0.01405255124,-0.02822043933,-0.02100430802,-0.007752104197,-0.03097852692,0.007219780702,-0.01117556076,0,-0.02006621286
231.0732727,0.004663262516,-0.01488226838,0,-0.004109576344,0.01959737018,-0.01856178977,-0.01054710709,-0.004904828034,-0.00226760935,0.02891301736,0.05073232576,0.0005643700715,0.0216738116
229.9714966,-0.000492017949,0,-0.004271606449,-0.0009185400559,-0.003546480788,-0.00483231293,-0.005882856436,-0.00242782291,-0.001739536994,0.007794075646,0.005556141492,0.005768075585,0.007408265956
229.0270386,-0.006112348754,-0.0006456685951,-0.00166321639,0.003350437619,-0.0003452317615,-0.0004020761407,-0.007909454405,0.00074924808,0.002972811693,0.004204713739,0.00442556804,0.001186684822,0.01262273174
227.9250641,0.003777364967,0,0.003383693285,0.009760035202,0.003127401229,-0.009087383747,0.001792700961,0.00757401064,0.0005791155272,0.006156417076,0,0.007041588891,0.0116082551
226.980423,0.01273643598,0.01176909544,-0.00245048129,0.004105253145,-0.00082912785,0.01297663432,0.01541151851,0.005074578803,-0.002451959066,0.01782855764,0.008058587089,0.01999493688,0.01364051551
226.0357056,0.002540844027,0.003315138631,-0.007060277276,0.003967248835,0.008344662376,0.003658671631,-0.01223615091,0.004042890389,0.007524733432,0.019122025,0.01851798967,0.01701767929,0.01454930287
224.9334564,-0.002282851143,-0.0005305284867,0.002744868631,0.02008491568,0.006626274902,-0.01123019587,0.003378866706,0.009453144856,0.007610306144,0.0239178203,0.02446705475,0.01518825907,0.02783049643
223.9885712,-0.01256395318,0.01379250735,-0.005736785475,0.008190122433,0.01220962312,0.007536624093,-0.003634321271,-0.003193914657,0.002585011069,0.01196336839,0.02845368348,0.0222440511,0.0308398772
223.0436096,0,0.003886359744,0,0.003993214108,0.009873205796,-0.002520841779,-0.0006153139984,-0.005704239942,0.003810586408,0.03099281713,0.01467542909,0.01690157317,0.0296132993
221.9410706,0.01033229474,0.009998640046,0,0.006162317935,0.009331560694,-0.009122373536,-0.003965544514,0.005348732695,-0.01332486141,0.0173313804,0.02687192522,0.02299332619,0.0229573939
220.9959412,0.01390239503,0.009484120645,0.0008221419412,0.01737225801,0.01694376022,0.006348795258,0.004436816089,-0.0004019120242,0.01345946081,0.03192690015,0.02682287619,0.0272673443,0.02548971958
220.0507355,0.02079905011,0.01521417871,0.01964566484,0.02326049656,0.02691395022,0.02200548537,0.006608764641,0.01170068793,0.01015990227,0.05623904988,0.04446190223,0.02501951903,0.04212890193
218.9479065,0.02350813709,0.01957717538,0.008586057462,0.03859036788,0.01575443707,0.01813603379,-0.006442274898,0.01115635876,-0.0005376250483,0.0371447131,0.03401088342,0.01408516802,0.0487584509
218.0025482,0.02445341647,0.02439592406,0.01670363173,0.002750565996,0.0371036157,0.01095116325,0.01054664422,0.01543530822,0.02351001836,0.04235755652,0.04809325561,0.02268535085,0.04667745531
217.0571136,0.02272748388,0.01063092146,0.02634448558,0.02336154692,0.01907355711,0.0006150222034,0.01080640499,0.008190061897,0.01633357815,0.03501480073,0.02324981242,0.03469898552,0.04459604621
215.95401,0.02146815881,0.01491679903,0.002206464764,0.03929559141,0.02735335752,-0.007793775294,-0.005096975714,0.01485937648,0.01949830912,0.03313589841,0.03494174778,0.01714615338,0.03684089333
215.0084076,-0.001101344125,0.02774431556,0.03233611211,0.03130521625,-0.00206215051,0.01863454469,0.01213092543,0.007191763725,0.02417079732,0.02957827784,0.03042874672,0.04072767869,0.04454641417
214.0627289,0.009461891837,0.01357859746,0.0128259128,0.01317416877,-0.003790755291,0.003195533995,0.01661702059,0.006429268979,0.02704328857,0.04131660238,0.04537099972,0.03803952038,0.009778830223
212.9593506,0.004336185753,0.01070519816,0.01465493441,0.01820800453,0.0114014484,0.02052450739,0.02438176423,0.01722172461,-0.01076214481,0.0422036089,0.03066907823,0.05090910196,0.05235599726
212.0135193,0.02639475651,0.02249454521,0.02985831536,0.05477892235,0.01863106526,0.01680003852,0.01403030008,0.02574206144,0.00890418794,0.0287423227,0.03986885026,0.04387376085,0.03975385427
211.067627,0,0.01814413629,-0.003156387946,0.02259808406,0.02905865759,0.02292472124,-0.00763803022,0.01985871978,0.01170965936,0.05322889611,0.02788091078,0.04248100892,0.05322839692
209.963974,0.02133654431,0.0163628459,0.02324950695,0.04616907984,0.02261466347,0.01768346876,0.02523256466,0.009279493243,0.009875367396,0.05171839148,0.05058667809,0.04384170473,0.03153007105
209.0179138,0.0514587611,0.03331920505,0.0201204326,0.02099186741,0.03134762123,0.004816439468,0.02765009925,0.01457506418,0.01976982318,0.05044497177,0.06804705411,0.04601989686,0.06590859592
208.0717773,0.03533300757,0.02545828372,0.03283537924,0.04000535235,0.03329893947,0.01250132918,0.009343428537,0.03912451118,0.005777440034,0.02088214457,0.02997167222,0.02433050424,0.02919131704
206.967865,0.01772754453,0.02607656643,0.01599651203,0.0332015492,0.02120816708,0.02563247085,0.007056209724,0.02075991966,0.03767286241,0.009113131091,0.03790648282,0.02960444242,0.04377645999
206.0215759,0.002806066768,0.02853661962,0.03020737134,0.03561080247,0.0242435839,0.01396284252,0.004803397693,0.03824269399,0.03831887618,0.04547623172,0.03886971995,0.03360188007,0.04664551094
205.0752258,0.01364095788,0.009786443785,0.001684288378,0.02392147854,0.04448584467,0.00706679048,0.03646270558,0.00750947278,0.006930962205,0.01495674253,0.03344617039,0.03310199082,0.03855264932
203.9710541,0.043519333,0.02776684053,0.01693355851,0.03498801216,0.04985425621,0.01564666256,0.00743309781,0.0348071456,0.02615506202,0.04887074605,0.01313442178,0.033656165,0.03971600533
203.0245361,0.04125437886,0.05216548964,0.01664614305,0.02425754629,0.05298246443,0.03682253137,0.02539516427,0.01528222673,0.01924958639,0.05991663039,0.07047687471,0.05027816445,0.06918974966
202.0779572,0.0496529676,0.08949427307,0.02236341685,0.02419715375,0.0567008853,0.02992061526,0.05485076085,0.0492121093,0.02021956816,0.0529169403,0.02509924769,0.04630668461,0.02879012004
200.973526,0.01857594401,0.03293996304,0.04801272601,0.04664721712,0.05370634794,0.03615451977,0.06370899826,0.0742315501,0.01748904958,0.1157190502,0.04805604368,0.0339182727,0.0811874792
200.0267944,0.01266850438,0.04771337658,0.05575957894,0.01720321737,0.04406208172,0.04402379692,0.03102475032,0.03406207263,0.01199349295,0.05426804349,0.06691876054,0.06705012918,0.04808679968
199.0688934,0.01050588116,-0.003537159413,0.02957686968,0.02673830278,0.03354263678,0.0449487865,0.01623153873,0.02025665529,0.007283121347,0.05983741209,0.04498961195,0.03946682438,0.04519422725
197.9508667,0.03517527878,0.05893400684,0.01024038438,0.01972193643,0.0260903351,0.02987629548,0.07779634744,0.03387379274,0.006771474145,0.07473381609,0.07866255939,0.07020540535,0.04449590668
196.9924927,0.04555360228,0.04409402236,0.04946513101,0.04334807023,0.02103799395,0.05618368834,0.02794240788,0.0753762573,0.03682896867,0.02525393292,0.06702338159,0.03453493491,0.06370513141
196.0340424,0.06617359817,0.03174906224,0.07027357072,0.03083528951,0.08029472828,0.03045419231,0.0494848825,0.08625234663,0.02906842902,0.0909268409,0.03265653923,0.08759260923,0.05069255084
195.075531,0.03227835521,0.07876003534,0.05773857236,0.07319292426,0.05952222273,0.04141241312,0.0517280139,0.06166686118,0.06094624847,0.08552584052,0.1213436574,0.03984034806,0.0759376958
193.9571686,0.08867113292,0.08770731837,0.06891285628,0.04503789172,0.08530867845,0.07056799531,0.04656686634,0.06747736782,0.04279383644,0.1141067743,0.03592694923,0.02090956643,0.05469301343
192.9985199,0.0694379583,0.08663100749,0.05075070262,0.04700915143,0.09699843824,0.1141174585,0.07271706313,0.1232976764,0.05753748119,0.07857108116,0.1136200726,0.03986399993,0.1247538254
192.0397797,0.1401939839,0.1200099438,0.05100379884,0.07003930211,0.1878632307,0.1181346923,0.155929178,0.1338873208,0.06744017452,0.09860632569,0.09359828383,0.1181463376,0.1481447667
190.9211884,0.0780287683,0.05881211162,0.1025237963,0.1304626763,0.2272098958,0.0506067574,0.06767489016,0.09283686429,0.07769928873,0.1196646392,0.194898054,0.08583385497,0.2456306219
189.9623108,0.06799395382,0.1907783747,0.1647843122,0.04975308478,0.2053795159,0.1594230235,0.2199023217,0.2137028575,0.08573488146,-0.004419852979,0.1080519632,0.2192894667,0.2080299854
